protein_id,go_term
YPL064C,GO:0005684
YPL064C,GO:0005737
YPL064C,GO:0071013
YPL064C,GO:0003674
YPL064C,GO:0003755
YPL065W,GO:0006612
YPL065W,GO:0006623
YPL065W,GO:0007034
YPL065W,GO:0015031
YPL065W,GO:0032509
YPL065W,GO:0043162
YPL065W,GO:0043328
YPL065W,GO:0072666
YPL065W,GO:1904669
YPL065W,GO:0000813
YPL065W,GO:0005737
YPL065W,GO:0005768
YPL065W,GO:0005829
YPL065W,GO:0016020
YPL065W,GO:0031902
YPL065W,GO:0044877
YPL066W,GO:0000917
YPL066W,GO:0097271
YPL066W,GO:0000935
YPL066W,GO:0005737
YPL066W,GO:0005935
YPL066W,GO:0003674
YPL067C,GO:0006044
YPL067C,GO:0008150
YPL067C,GO:0005737
YPL067C,GO:0003674
YPL068C,GO:0008150
YPL068C,GO:0005634
YPL068C,GO:0003674
YPL069C,GO:0008299
YPL069C,GO:0015031
YPL069C,GO:0016114
YPL069C,GO:0033384
YPL069C,GO:0033386
YPL069C,GO:0045337
YPL069C,GO:0005737
YPL069C,GO:0005739
YPL069C,GO:0004161
YPL069C,GO:0004311
YPL069C,GO:0004337
YPL069C,GO:0004659
YPL069C,GO:0016740
YPL069C,GO:0046872
YPL070W,GO:0006895
YPL070W,GO:0016192
YPL070W,GO:0032511
YPL070W,GO:0036010
YPL070W,GO:0005737
YPL070W,GO:0005829
YPL070W,GO:0030139
YPL070W,GO:0005085
YPL070W,GO:0005096
YPL070W,GO:0031267
YPL071C,GO:0008150
YPL071C,GO:0005634
YPL071C,GO:0005737
YPL071C,GO:0003674
YPL072W,GO:0006508
YPL072W,GO:0016579
YPL072W,GO:0005739
YPL072W,GO:0005741
YPL072W,GO:0004843
YPL072W,GO:0008234
YPL074W,GO:0045727
YPL074W,GO:0005737
YPL074W,GO:0005938
YPL074W,GO:0005524
YPL074W,GO:0016887
YPL075W,GO:0000433
YPL075W,GO:0006110
YPL075W,GO:0034728
YPL075W,GO:0045944
YPL075W,GO:0060963
YPL075W,GO:0061435
YPL075W,GO:0005634
YPL075W,GO:0005635
YPL075W,GO:0000978
YPL075W,GO:0000981
YPL075W,GO:0001228
YPL075W,GO:0003677
YPL076W,GO:0006506
YPL076W,GO:0000506
YPL076W,GO:0005783
YPL076W,GO:0016020
YPL076W,GO:0016757
YPL076W,GO:0017176
YPL077C,GO:0008150
YPL077C,GO:0005575
YPL077C,GO:0003674
YPL078C,GO:0015986
YPL078C,GO:0065003
YPL078C,GO:1902600
YPL078C,GO:0005739
YPL078C,GO:0005743
YPL078C,GO:0045263
YPL078C,GO:0045265
YPL078C,GO:0015078
YPL078C,GO:0046933
YPL078C,GO:0046961
YPL079W,GO:0002181
YPL079W,GO:0006412
YPL079W,GO:0005737
YPL079W,GO:0005840
YPL079W,GO:0022625
YPL079W,GO:1990904
YPL079W,GO:0003735
YPL081W,GO:0000462
YPL081W,GO:0006364
YPL081W,GO:0006412
YPL081W,GO:0042254
YPL081W,GO:0042274
YPL081W,GO:0005634
YPL081W,GO:0005730
YPL081W,GO:0005737
YPL081W,GO:0005840
YPL081W,GO:0015935
YPL081W,GO:0022627
YPL081W,GO:0030686
YPL081W,GO:0032040
YPL081W,GO:0043226
YPL081W,GO:1990904
YPL081W,GO:0003735
YPL081W,GO:0019843
YPL082C,GO:0006338
YPL082C,GO:0006357
YPL082C,GO:0006364
YPL082C,GO:0042790
YPL082C,GO:0045892
YPL082C,GO:0045898
YPL082C,GO:0000228
YPL082C,GO:0005634
YPL082C,GO:0005739
YPL082C,GO:0003677
YPL082C,GO:0004386
YPL082C,GO:0005515
YPL082C,GO:0005524
YPL082C,GO:0016787
YPL082C,GO:0016887
YPL082C,GO:0017025
YPL082C,GO:0140658
YPL083C,GO:0000379
YPL083C,GO:0008033
YPL083C,GO:0000214
YPL083C,GO:0005634
YPL083C,GO:0005739
YPL083C,GO:0005741
YPL083C,GO:0012505
YPL083C,GO:0000213
YPL084W,GO:0006511
YPL084W,GO:0007034
YPL084W,GO:0015031
YPL084W,GO:0016579
YPL084W,GO:0032511
YPL084W,GO:0036010
YPL084W,GO:0043328
YPL084W,GO:0070676
YPL084W,GO:0071985
YPL084W,GO:0072671
YPL084W,GO:1903003
YPL084W,GO:1904669
YPL084W,GO:0005737
YPL084W,GO:0005768
YPL084W,GO:0005829
YPL084W,GO:0010008
YPL084W,GO:1903561
YPL084W,GO:0005515
YPL084W,GO:0035800
YPL085W,GO:0006914
YPL085W,GO:0007030
YPL085W,GO:0015031
YPL085W,GO:0016192
YPL085W,GO:0016236
YPL085W,GO:0046907
YPL085W,GO:0048208
YPL085W,GO:0070973
YPL085W,GO:0005783
YPL085W,GO:0005789
YPL085W,GO:0012507
YPL085W,GO:0016020
YPL085W,GO:0070971
YPL085W,GO:0043495
YPL086C,GO:0002098
YPL086C,GO:0002926
YPL086C,GO:0008033
YPL086C,GO:0005634
YPL086C,GO:0005737
YPL086C,GO:0033588
YPL086C,GO:0000049
YPL086C,GO:0016746
YPL086C,GO:0016747
YPL086C,GO:0046872
YPL086C,GO:0051536
YPL086C,GO:0051539
YPL086C,GO:0106261
YPL087W,GO:0006665
YPL087W,GO:0006672
YPL087W,GO:0046513
YPL087W,GO:0046514
YPL087W,GO:0000329
YPL087W,GO:0005783
YPL087W,GO:0005789
YPL087W,GO:0016020
YPL087W,GO:0016787
YPL087W,GO:0016811
YPL087W,GO:0017040
YPL088W,GO:0006081
YPL088W,GO:0005829
YPL088W,GO:0016491
YPL088W,GO:0047681
YPL089C,GO:0007165
YPL089C,GO:0033554
YPL089C,GO:0034605
YPL089C,GO:0045944
YPL089C,GO:0060256
YPL089C,GO:1903450
YPL089C,GO:0005634
YPL089C,GO:0000977
YPL089C,GO:0000978
YPL089C,GO:0000981
YPL089C,GO:0003677
YPL089C,GO:0008301
YPL089C,GO:0043565
YPL089C,GO:0046983
YPL090C,GO:0000462
YPL090C,GO:0006364
YPL090C,GO:0006412
YPL090C,GO:0042254
YPL090C,GO:0005634
YPL090C,GO:0005730
YPL090C,GO:0005737
YPL090C,GO:0005840
YPL090C,GO:0022627
YPL090C,GO:0030686
YPL090C,GO:0032040
YPL090C,GO:1990904
YPL090C,GO:0003735
YPL091W,GO:0006749
YPL091W,GO:0010731
YPL091W,GO:0034599
YPL091W,GO:0045454
YPL091W,GO:0098869
YPL091W,GO:0005634
YPL091W,GO:0005737
YPL091W,GO:0005739
YPL091W,GO:0005777
YPL091W,GO:0005829
YPL091W,GO:0004362
YPL091W,GO:0016491
YPL091W,GO:0050660
YPL091W,GO:0050661
YPL092W,GO:0000316
YPL092W,GO:0055085
YPL092W,GO:0005783
YPL092W,GO:0005886
YPL092W,GO:0016020
YPL092W,GO:0071944
YPL092W,GO:0000319
YPL093W,GO:0000054
YPL093W,GO:0006364
YPL093W,GO:0042254
YPL093W,GO:0042273
YPL093W,GO:1902626
YPL093W,GO:0005634
YPL093W,GO:0005730
YPL093W,GO:0005737
YPL093W,GO:0030687
YPL093W,GO:0003723
YPL093W,GO:0003924
YPL093W,GO:0005525
YPL094C,GO:0015031
YPL094C,GO:0031204
YPL094C,GO:0005783
YPL094C,GO:0005789
YPL094C,GO:0016020
YPL094C,GO:0031207
YPL094C,GO:0008320
YPL095C,GO:0051792
YPL095C,GO:0051793
YPL095C,GO:0005575
YPL095C,GO:0004026
YPL095C,GO:0008126
YPL095C,GO:0016746
YPL095C,GO:0034338
YPL095C,GO:0047372
YPL095C,GO:0052689
YPL096C-A,GO:0006506
YPL096C-A,GO:0007265
YPL096C-A,GO:0000506
YPL096C-A,GO:0005783
YPL096C-A,GO:0005789
YPL096C-A,GO:0016020
YPL096C-A,GO:0005095
YPL096W,GO:0006515
YPL096W,GO:0006517
YPL096W,GO:0036503
YPL096W,GO:0097466
YPL096W,GO:0005634
YPL096W,GO:0005737
YPL096W,GO:0005739
YPL096W,GO:0005829
YPL096W,GO:0000224
YPL096W,GO:0008270
YPL096W,GO:0016787
YPL096W,GO:0046872
YPL097W,GO:0006412
YPL097W,GO:0006437
YPL097W,GO:0043039
YPL097W,GO:0070184
YPL097W,GO:0005739
YPL097W,GO:0005759
YPL097W,GO:0005829
YPL097W,GO:0003723
YPL097W,GO:0004812
YPL097W,GO:0004831
YPL097W,GO:0005524
YPL098C,GO:0030150
YPL098C,GO:0045039
YPL098C,GO:0005739
YPL098C,GO:0005744
YPL098C,GO:0016020
YPL098C,GO:0003674
YPL099C,GO:0033615
YPL099C,GO:0005739
YPL099C,GO:0005743
YPL099C,GO:1990524
YPL099C,GO:0003674
YPL100W,GO:0000422
YPL100W,GO:0006497
YPL100W,GO:0006914
YPL100W,GO:0015031
YPL100W,GO:0016050
YPL100W,GO:0016236
YPL100W,GO:0030242
YPL100W,GO:0032258
YPL100W,GO:0034497
YPL100W,GO:0034727
YPL100W,GO:0044804
YPL100W,GO:0061723
YPL100W,GO:0061739
YPL100W,GO:0000329
YPL100W,GO:0000407
YPL100W,GO:0005737
YPL100W,GO:0005768
YPL100W,GO:0005773
YPL100W,GO:0005829
YPL100W,GO:0034045
YPL100W,GO:0032266
YPL100W,GO:0070273
YPL100W,GO:0080025
YPL101W,GO:0002098
YPL101W,GO:0006357
YPL101W,GO:0008033
YPL101W,GO:0005634
YPL101W,GO:0005737
YPL101W,GO:0008023
YPL101W,GO:0033588
YPL101W,GO:0000049
YPL101W,GO:0016887
YPL103C,GO:0009395
YPL103C,GO:0070291
YPL103C,GO:0070292
YPL103C,GO:0005737
YPL103C,GO:0005739
YPL103C,GO:0005743
YPL103C,GO:0016020
YPL103C,GO:0031966
YPL103C,GO:0043227
YPL103C,GO:0008270
YPL103C,GO:0016787
YPL103C,GO:0046872
YPL103C,GO:0070290
YPL104W,GO:0006412
YPL104W,GO:0006418
YPL104W,GO:0006422
YPL104W,GO:0070146
YPL104W,GO:0005737
YPL104W,GO:0005739
YPL104W,GO:0005759
YPL104W,GO:0003676
YPL104W,GO:0004812
YPL104W,GO:0004815
YPL104W,GO:0005524
YPL105C,GO:0051664
YPL105C,GO:0005737
YPL105C,GO:0005739
YPL105C,GO:0005829
YPL105C,GO:0003674
YPL106C,GO:0006457
YPL106C,GO:0006914
YPL106C,GO:0010499
YPL106C,GO:0042026
YPL106C,GO:0043161
YPL106C,GO:0005634
YPL106C,GO:0005737
YPL106C,GO:0005829
YPL106C,GO:0000774
YPL106C,GO:0005516
YPL106C,GO:0005524
YPL106C,GO:0042277
YPL106C,GO:0140662
YPL107W,GO:0008150
YPL107W,GO:0005739
YPL107W,GO:0003674
YPL108W,GO:0008150
YPL108W,GO:0005737
YPL108W,GO:0003674
YPL109C,GO:0007005
YPL109C,GO:0055091
YPL109C,GO:0005739
YPL109C,GO:0005743
YPL109C,GO:0031966
YPL109C,GO:0044289
YPL109C,GO:0003674
YPL110C,GO:0006629
YPL110C,GO:0006796
YPL110C,GO:0046475
YPL110C,GO:0005737
YPL110C,GO:0008081
YPL110C,GO:0016787
YPL110C,GO:0047389
YPL110C,GO:0047395
YPL111W,GO:0000050
YPL111W,GO:0006525
YPL111W,GO:0019547
YPL111W,GO:0080090
YPL111W,GO:0090368
YPL111W,GO:0005634
YPL111W,GO:0005737
YPL111W,GO:0005829
YPL111W,GO:0043332
YPL111W,GO:0004053
YPL111W,GO:0008270
YPL111W,GO:0016787
YPL111W,GO:0030145
YPL111W,GO:0046872
YPL111W,GO:0090369
YPL112C,GO:0007031
YPL112C,GO:0016558
YPL112C,GO:0016559
YPL112C,GO:0005777
YPL112C,GO:0005778
YPL112C,GO:0016020
YPL112C,GO:0003674
YPL113C,GO:0008150
YPL113C,GO:0005575
YPL113C,GO:0005829
YPL113C,GO:0016491
YPL113C,GO:0016616
YPL113C,GO:0016618
YPL113C,GO:0030267
YPL113C,GO:0051287
YPL115C,GO:0007165
YPL115C,GO:0007264
YPL115C,GO:0030010
YPL115C,GO:0031106
YPL115C,GO:0035024
YPL115C,GO:0000131
YPL115C,GO:0005737
YPL115C,GO:0005886
YPL115C,GO:0005933
YPL115C,GO:0005934
YPL115C,GO:0005938
YPL115C,GO:0032153
YPL115C,GO:0043332
YPL115C,GO:0005096
YPL115C,GO:0032266
YPL115C,GO:0035091
YPL116W,GO:0000082
YPL116W,GO:0006325
YPL116W,GO:0006338
YPL116W,GO:0006355
YPL116W,GO:0006357
YPL116W,GO:0045944
YPL116W,GO:0005628
YPL116W,GO:0005634
YPL116W,GO:0005737
YPL116W,GO:0005935
YPL116W,GO:0004407
YPL116W,GO:0008270
YPL116W,GO:0016787
YPL117C,GO:0006696
YPL117C,GO:0008299
YPL117C,GO:0009240
YPL117C,GO:0016126
YPL117C,GO:0045337
YPL117C,GO:0050992
YPL117C,GO:0005634
YPL117C,GO:0005737
YPL117C,GO:0005773
YPL117C,GO:0005829
YPL117C,GO:0004452
YPL117C,GO:0016853
YPL117C,GO:0046872
YPL118W,GO:0032543
YPL118W,GO:0070124
YPL118W,GO:0005739
YPL118W,GO:0005763
YPL118W,GO:0005840
YPL118W,GO:1990904
YPL118W,GO:0003735
YPL119C,GO:0006412
YPL119C,GO:0006413
YPL119C,GO:1901195
YPL119C,GO:0005634
YPL119C,GO:0005737
YPL119C,GO:0003676
YPL119C,GO:0003723
YPL119C,GO:0003724
YPL119C,GO:0003727
YPL119C,GO:0003729
YPL119C,GO:0003743
YPL119C,GO:0004386
YPL119C,GO:0005524
YPL119C,GO:0016787
YPL119C,GO:0016887
YPL119C,GO:0033677
YPL119C-A,GO:0008150
YPL119C-A,GO:0005575
YPL119C-A,GO:0016020
YPL119C-A,GO:0003674
YPL120W,GO:0000045
YPL120W,GO:0000423
YPL120W,GO:0000425
YPL120W,GO:0006661
YPL120W,GO:0006914
YPL120W,GO:0006995
YPL120W,GO:0015031
YPL120W,GO:0016236
YPL120W,GO:0032258
YPL120W,GO:0034727
YPL120W,GO:0042147
YPL120W,GO:0045324
YPL120W,GO:0051365
YPL120W,GO:0000329
YPL120W,GO:0000407
YPL120W,GO:0005737
YPL120W,GO:0005768
YPL120W,GO:0005773
YPL120W,GO:0005774
YPL120W,GO:0005829
YPL120W,GO:0010008
YPL120W,GO:0016020
YPL120W,GO:0034045
YPL120W,GO:0034271
YPL120W,GO:0034272
YPL120W,GO:0120095
YPL120W,GO:0003674
YPL120W,GO:0030674
YPL120W,GO:0043548
YPL121C,GO:0000707
YPL121C,GO:0006281
YPL121C,GO:0007131
YPL121C,GO:0030435
YPL121C,GO:0051321
YPL121C,GO:0000794
YPL121C,GO:0005634
YPL121C,GO:0003674
YPL122C,GO:0006281
YPL122C,GO:0006289
YPL122C,GO:0006366
YPL122C,GO:0000112
YPL122C,GO:0000439
YPL122C,GO:0005634
YPL122C,GO:0005675
YPL122C,GO:0001671
YPL122C,GO:0003690
YPL123C,GO:0000902
YPL123C,GO:0006401
YPL123C,GO:0006402
YPL123C,GO:0006915
YPL123C,GO:0000324
YPL123C,GO:0005576
YPL123C,GO:0005737
YPL123C,GO:0005773
YPL123C,GO:0005775
YPL123C,GO:0005829
YPL123C,GO:0003723
YPL123C,GO:0004519
YPL123C,GO:0004521
YPL123C,GO:0016829
YPL123C,GO:0033897
YPL124W,GO:0030474
YPL124W,GO:1903087
YPL124W,GO:0005634
YPL124W,GO:0005737
YPL124W,GO:0005816
YPL124W,GO:0005823
YPL124W,GO:0005856
YPL124W,GO:0061493
YPL124W,GO:0003674
YPL124W,GO:0005200
YPL125W,GO:0006606
YPL125W,GO:0006886
YPL125W,GO:0015031
YPL125W,GO:0051170
YPL125W,GO:0005634
YPL125W,GO:0005635
YPL125W,GO:0005737
YPL125W,GO:0005829
YPL125W,GO:0008139
YPL125W,GO:0031267
YPL125W,GO:0061608
YPL126W,GO:0000462
YPL126W,GO:0006364
YPL126W,GO:0042254
YPL126W,GO:0045943
YPL126W,GO:2000234
YPL126W,GO:0005634
YPL126W,GO:0005730
YPL126W,GO:0005777
YPL126W,GO:0030686
YPL126W,GO:0032040
YPL126W,GO:0033553
YPL126W,GO:0034455
YPL126W,GO:1990904
YPL126W,GO:0003723
YPL126W,GO:0003729
YPL126W,GO:0034511
YPL127C,GO:0006334
YPL127C,GO:0006355
YPL127C,GO:0030261
YPL127C,GO:0043934
YPL127C,GO:0045910
YPL127C,GO:2000779
YPL127C,GO:0000785
YPL127C,GO:0000786
YPL127C,GO:0005634
YPL127C,GO:0005694
YPL127C,GO:0003677
YPL127C,GO:0003690
YPL127C,GO:0030527
YPL127C,GO:0031492
YPL128C,GO:0001015
YPL128C,GO:0006338
YPL128C,GO:0006357
YPL128C,GO:0010833
YPL128C,GO:0032211
YPL128C,GO:0000781
YPL128C,GO:0005634
YPL128C,GO:0005694
YPL128C,GO:0000978
YPL128C,GO:0000981
YPL128C,GO:0003677
YPL128C,GO:0003691
YPL128C,GO:0042162
YPL128C,GO:0042803
YPL128C,GO:0043035
YPL129W,GO:0006338
YPL129W,GO:0006355
YPL129W,GO:0006357
YPL129W,GO:0006366
YPL129W,GO:0006367
YPL129W,GO:0000785
YPL129W,GO:0005634
YPL129W,GO:0005669
YPL129W,GO:0005674
YPL129W,GO:0016514
YPL129W,GO:0016592
YPL129W,GO:0031011
YPL129W,GO:0033100
YPL129W,GO:1990467
YPL129W,GO:1990468
YPL129W,GO:0003677
YPL129W,GO:0016251
YPL129W,GO:0042393
YPL130W,GO:0030435
YPL130W,GO:0051321
YPL130W,GO:0070583
YPL130W,GO:0005576
YPL130W,GO:0005628
YPL130W,GO:0009277
YPL130W,GO:0016020
YPL130W,GO:0098552
YPL130W,GO:0003674
YPL131W,GO:0000027
YPL131W,GO:0002181
YPL131W,GO:0006412
YPL131W,GO:0005634
YPL131W,GO:0005737
YPL131W,GO:0005840
YPL131W,GO:0022625
YPL131W,GO:1990904
YPL131W,GO:0003735
YPL131W,GO:0008097
YPL131W,GO:0019843
YPL132W,GO:0009060
YPL132W,GO:0045454
YPL132W,GO:0065003
YPL132W,GO:0005739
YPL132W,GO:0005740
YPL132W,GO:0005743
YPL132W,GO:0005758
YPL132W,GO:0005761
YPL132W,GO:0005507
YPL133C,GO:0006355
YPL133C,GO:0045722
YPL133C,GO:0045944
YPL133C,GO:0061414
YPL133C,GO:0061415
YPL133C,GO:0071466
YPL133C,GO:0071555
YPL133C,GO:0005634
YPL133C,GO:0005737
YPL133C,GO:0000977
YPL133C,GO:0000978
YPL133C,GO:0000981
YPL133C,GO:0001228
YPL133C,GO:0003677
YPL133C,GO:0008270
YPL133C,GO:0043565
YPL133C,GO:0046872
YPL134C,GO:0006839
YPL134C,GO:0015810
YPL134C,GO:0015813
YPL134C,GO:0043490
YPL134C,GO:0070778
YPL134C,GO:0140021
YPL134C,GO:1990544
YPL134C,GO:0005739
YPL134C,GO:0005743
YPL134C,GO:0005310
YPL134C,GO:0005313
YPL134C,GO:0005471
YPL134C,GO:0015183
YPL135W,GO:0002098
YPL135W,GO:0006879
YPL135W,GO:0016226
YPL135W,GO:0005737
YPL135W,GO:0005739
YPL135W,GO:0005759
YPL135W,GO:0001671
YPL135W,GO:0005506
YPL135W,GO:0008198
YPL135W,GO:0008270
YPL135W,GO:0046872
YPL135W,GO:0051536
YPL135W,GO:0051537
YPL137C,GO:0007059
YPL137C,GO:0005737
YPL137C,GO:0005739
YPL137C,GO:0005783
YPL137C,GO:0008157
YPL137C,GO:0019888
YPL138C,GO:0006355
YPL138C,GO:0031509
YPL138C,GO:0045893
YPL138C,GO:1903341
YPL138C,GO:0000781
YPL138C,GO:0005634
YPL138C,GO:0005829
YPL138C,GO:0048188
YPL138C,GO:0003682
YPL138C,GO:0008270
YPL138C,GO:0035064
YPL138C,GO:0042800
YPL138C,GO:0046872
YPL139C,GO:0006325
YPL139C,GO:0006338
YPL139C,GO:0006355
YPL139C,GO:0016479
YPL139C,GO:0034605
YPL139C,GO:0040020
YPL139C,GO:0045944
YPL139C,GO:0051321
YPL139C,GO:0005634
YPL139C,GO:0005737
YPL139C,GO:0032221
YPL139C,GO:0033698
YPL139C,GO:0070210
YPL139C,GO:0003714
YPL139C,GO:0042393
YPL140C,GO:0000165
YPL140C,GO:0000196
YPL140C,GO:0000425
YPL140C,GO:0006468
YPL140C,GO:0007165
YPL140C,GO:0016310
YPL140C,GO:0060237
YPL140C,GO:0005737
YPL140C,GO:0005829
YPL140C,GO:0005934
YPL140C,GO:0005935
YPL140C,GO:0043332
YPL140C,GO:0004672
YPL140C,GO:0004674
YPL140C,GO:0004708
YPL140C,GO:0004713
YPL140C,GO:0005524
YPL140C,GO:0106310
YPL141C,GO:0000011
YPL141C,GO:0006338
YPL141C,GO:0006468
YPL141C,GO:0016310
YPL141C,GO:0045033
YPL141C,GO:0005737
YPL141C,GO:0005938
YPL141C,GO:0004672
YPL141C,GO:0004674
YPL141C,GO:0005524
YPL141C,GO:0044024
YPL141C,GO:0106310
YPL143W,GO:0000027
YPL143W,GO:0002181
YPL143W,GO:0006364
YPL143W,GO:0006412
YPL143W,GO:0042273
YPL143W,GO:0005737
YPL143W,GO:0005840
YPL143W,GO:0022625
YPL143W,GO:1990904
YPL143W,GO:0003735
YPL144W,GO:0043248
YPL144W,GO:0051131
YPL144W,GO:0005634
YPL144W,GO:0005737
YPL144W,GO:0003674
YPL145C,GO:0006665
YPL145C,GO:0006869
YPL145C,GO:0006887
YPL145C,GO:0006892
YPL145C,GO:0006897
YPL145C,GO:0015918
YPL145C,GO:0030011
YPL145C,GO:0034727
YPL145C,GO:0035621
YPL145C,GO:0000139
YPL145C,GO:0005737
YPL145C,GO:0005794
YPL145C,GO:0005829
YPL145C,GO:0016020
YPL145C,GO:0005546
YPL145C,GO:0008142
YPL145C,GO:0008289
YPL145C,GO:0070273
YPL145C,GO:0070300
YPL145C,GO:0120015
YPL146C,GO:0000027
YPL146C,GO:0000055
YPL146C,GO:0000463
YPL146C,GO:0006364
YPL146C,GO:0042254
YPL146C,GO:0000176
YPL146C,GO:0005634
YPL146C,GO:0005654
YPL146C,GO:0005730
YPL146C,GO:0003723
YPL146C,GO:0008097
YPL146C,GO:0019843
YPL147W,GO:0006635
YPL147W,GO:0007031
YPL147W,GO:0015867
YPL147W,GO:0015908
YPL147W,GO:0015910
YPL147W,GO:0042760
YPL147W,GO:0005777
YPL147W,GO:0005778
YPL147W,GO:0016020
YPL147W,GO:0005324
YPL147W,GO:0005524
YPL147W,GO:0016887
YPL147W,GO:0042626
YPL147W,GO:0140359
YPL148C,GO:0006633
YPL148C,GO:0031108
YPL148C,GO:0005739
YPL148C,GO:0000287
YPL148C,GO:0008897
YPL148C,GO:0016740
YPL149W,GO:0000045
YPL149W,GO:0000423
YPL149W,GO:0006914
YPL149W,GO:0006995
YPL149W,GO:0015031
YPL149W,GO:0016236
YPL149W,GO:0032258
YPL149W,GO:0034727
YPL149W,GO:0035973
YPL149W,GO:0044804
YPL149W,GO:0051365
YPL149W,GO:0000407
YPL149W,GO:0005634
YPL149W,GO:0005737
YPL149W,GO:0005776
YPL149W,GO:0005829
YPL149W,GO:0016020
YPL149W,GO:0034045
YPL149W,GO:0034274
YPL149W,GO:0061908
YPL149W,GO:0120095
YPL149W,GO:0008047
YPL149W,GO:0016787
YPL149W,GO:0019776
YPL149W,GO:0140355
YPL150W,GO:0006338
YPL150W,GO:0006468
YPL150W,GO:0016310
YPL150W,GO:0036464
YPL150W,GO:0004672
YPL150W,GO:0004674
YPL150W,GO:0005524
YPL150W,GO:0044024
YPL150W,GO:0106310
YPL151C,GO:0000398
YPL151C,GO:0006397
YPL151C,GO:0008380
YPL151C,GO:0000974
YPL151C,GO:0005634
YPL151C,GO:0005681
YPL151C,GO:0005737
YPL151C,GO:0071013
YPL151C,GO:0003674
YPL152W,GO:0006970
YPL152W,GO:0007052
YPL152W,GO:0000159
YPL152W,GO:0005634
YPL152W,GO:0005737
YPL152W,GO:0003755
YPL152W,GO:0008160
YPL152W,GO:0019211
YPL152W,GO:0019888
YPL152W-A,GO:0008150
YPL152W-A,GO:0005575
YPL152W-A,GO:0003674
YPL153C,GO:0000077
YPL153C,GO:0006270
YPL153C,GO:0006281
YPL153C,GO:0006468
YPL153C,GO:0006974
YPL153C,GO:0008104
YPL153C,GO:0009202
YPL153C,GO:0016310
YPL153C,GO:0042326
YPL153C,GO:0043247
YPL153C,GO:0051598
YPL153C,GO:0005634
YPL153C,GO:0005737
YPL153C,GO:0005829
YPL153C,GO:0003688
YPL153C,GO:0004672
YPL153C,GO:0004674
YPL153C,GO:0004712
YPL153C,GO:0004713
YPL153C,GO:0005524
YPL153C,GO:0106310
YPL154C,GO:0000425
YPL154C,GO:0006508
YPL154C,GO:0006914
YPL154C,GO:0016236
YPL154C,GO:0016237
YPL154C,GO:0032258
YPL154C,GO:0051603
YPL154C,GO:0000324
YPL154C,GO:0005739
YPL154C,GO:0005773
YPL154C,GO:0005783
YPL154C,GO:0004190
YPL154C,GO:0008233
YPL155C,GO:0007018
YPL155C,GO:0007026
YPL155C,GO:0030473
YPL155C,GO:0046785
YPL155C,GO:0051301
YPL155C,GO:0005737
YPL155C,GO:0005739
YPL155C,GO:0005816
YPL155C,GO:0005856
YPL155C,GO:0005871
YPL155C,GO:0005874
YPL155C,GO:0005881
YPL155C,GO:1903754
YPL155C,GO:0003774
YPL155C,GO:0003777
YPL155C,GO:0005524
YPL155C,GO:0008017
YPL155C,GO:0008574
YPL155C,GO:0015631
YPL155C,GO:0016887
YPL155C,GO:0061863
YPL156C,GO:0008150
YPL156C,GO:0000324
YPL156C,GO:0016020
YPL156C,GO:0003674
YPL157W,GO:0001510
YPL157W,GO:0008033
YPL157W,GO:0017126
YPL157W,GO:0032210
YPL157W,GO:0032259
YPL157W,GO:0036261
YPL157W,GO:0051321
YPL157W,GO:0005634
YPL157W,GO:0005730
YPL157W,GO:0008168
YPL157W,GO:0008173
YPL157W,GO:0071164
YPL158C,GO:0045185
YPL158C,GO:0098841
YPL158C,GO:1901900
YPL158C,GO:1903473
YPL158C,GO:1990344
YPL158C,GO:0005637
YPL158C,GO:0005886
YPL158C,GO:0005934
YPL158C,GO:0005935
YPL158C,GO:0032153
YPL158C,GO:0032174
YPL158C,GO:0032177
YPL158C,GO:0003674
YPL159C,GO:0009060
YPL159C,GO:0005739
YPL159C,GO:0003674
YPL160W,GO:0006412
YPL160W,GO:0006429
YPL160W,GO:0106074
YPL160W,GO:1903432
YPL160W,GO:0005737
YPL160W,GO:0002161
YPL160W,GO:0004812
YPL160W,GO:0004823
YPL160W,GO:0005524
YPL160W,GO:1990825
YPL161C,GO:0007266
YPL161C,GO:0019236
YPL161C,GO:0030010
YPL161C,GO:0043547
YPL161C,GO:0005634
YPL161C,GO:0005737
YPL161C,GO:0005829
YPL161C,GO:0003674
YPL161C,GO:0005085
YPL162C,GO:0008150
YPL162C,GO:0000329
YPL162C,GO:0005773
YPL162C,GO:0005774
YPL162C,GO:0016020
YPL162C,GO:0003674
YPL163C,GO:0008150
YPL163C,GO:0000324
YPL163C,GO:0009277
YPL163C,GO:0071944
YPL163C,GO:0003674
YPL164C,GO:0000710
YPL164C,GO:0006281
YPL164C,GO:0006298
YPL164C,GO:0007131
YPL164C,GO:0061982
YPL164C,GO:0005634
YPL164C,GO:0032300
YPL164C,GO:0097587
YPL164C,GO:0005524
YPL164C,GO:0016887
YPL164C,GO:0030983
YPL164C,GO:0140664
YPL165C,GO:0008150
YPL165C,GO:0032259
YPL165C,GO:0005575
YPL165C,GO:0005634
YPL165C,GO:0008168
YPL165C,GO:0008270
YPL166W,GO:0000045
YPL166W,GO:0000422
YPL166W,GO:0006914
YPL166W,GO:0006995
YPL166W,GO:0015031
YPL166W,GO:0016236
YPL166W,GO:0034497
YPL166W,GO:0034727
YPL166W,GO:0044804
YPL166W,GO:0000407
YPL166W,GO:0005634
